127	-18	0	-37
127	0	-3.0	-30
127	-18	0	-37
127	0	-3.0	-30
127	0	-3.0	-30
127	0	-3.0	-30
127	-2	-2.0	-31
127	0	-3.0	-30
127	-18	0	-37
127	-2	-2.0	-31
127	-18	0	-37
127	-2	-2.0	-31
127	-18	0	-37
127	-18	0	-37
127	-2	-2.0	-31
127	-15	-1.0	-36
127	-15	-1.0	-36
127	0	-3.0	-30
127	-2	-2.0	-31
127	-2	-2.0	-31
127	-2	-2.0	-31
127	-18	0	-37
127	-2	-2.0	-31
127	0	-3.0	-30
127	-18	0	-37
127	-2	-2.0	-31
127	0	-3.0	-30
127	-2	-2.0	-31
127	-2	-2.0	-31
127	-18	0	-37
127	-2	-2.0	-31
127	-2	-2.0	-31
127	0	-3.0	-30
127	-2	-2.0	-31
127	-18	0	-37
127	-2	-2.0	-31
127	0	-3.0	-30
127	-18	0	-37
122	-5	-1.0	-31
127	-15	-1.0	-36
127	0	-3.0	-30
127	-2	-2.0	-31
127	-18	0	-37
127	-18	0	-37
127	-2	-2.0	-31
127	0	-3.0	-30
127	-18	0	-37
127	-15	-1.0	-36
127	-18	0	-37
127	-15	-1.0	-36
127	-15	-1.0	-36
127	-2	-2.0	-31
