127	0	-4.0	-31
125	-2	0	-31
127	-4	-1.0	-33
126	-4	0	-32
126	0	-2.0	-31
127	0	-4.0	-31
127	0	-4.0	-31
125	-2	0	-31
127	0	-4.0	-31
127	-4	-1.0	-33
126	-2	-1.0	-32
125	0	-1.0	-30
126	-2	-1.0	-32
126	-2	-1.0	-32
127	-6	0	-33
126	-2	-1.0	-32
125	-2	0	-31
126	-4	0	-32
125	-2	0	-31
127	-4	-1.0	-33
126	-2	-1.0	-32
126	0	-2.0	-31
127	-2	-2.0	-32
127	0	-4.0	-31
125	-2	0	-31
126	-4	0	-32
126	-4	0	-32
125	-2	0	-31
125	-2	0	-31
125	-2	0	-31
126	-4	0	-32
126	-4	0	-32
125	-2	0	-31
127	-4	-1.0	-33
125	-2	0	-31
125	-2	0	-31
126	-4	0	-32
126	-2	-1.0	-31
126	-4	0	-32
125	-2	0	-31
127	0	-4.0	-31
127	-4	-1.0	-33
126	-2	-1.0	-32
126	-2	-1.0	-32
125	-2	0	-31
126	-4	0	-32
127	0	-4.0	-31
125	-2	0	-31
127	0	-4.0	-31
126	-2	-1.0	-32
126	-4	0	-32
127	0	-4.0	-31
126	-4	0	-32
126	-2	-1.0	-32
126	-4	0	-32
127	-6	0	-33
125	-2	0	-31
126	-2	-1.0	-32
126	-4	0	-32
126	-2	-1.0	-32
127	0	-4.0	-31
127	-4	-1.0	-32
126	-4	0	-32
127	0	-4.0	-31
127	-4	-1.0	-33
127	0	-4.0	-31
126	-2	-1.0	-32
126	-4	0	-32
127	0	-4.0	-31
125	-2	0	-31
126	-4	0	-32
126	-2	-1.0	-32
126	-4	0	-32
126	-4	0	-32
127	0	-4.0	-31
127	-4	-1.0	-33
126	-2	-1.0	-32
125	-2	0	-31
126	-2	-1.0	-32
127	-4	-1.0	-33
126	-4	0	-32
126	-2	-1.0	-31
127	0	-4.0	-31
125	-2	0	-31
126	-4	0	-32
125	-2	0	-31
127	0	-4.0	-31
126	-4	0	-32
126	-2	-1.0	-32
127	-2	-2.0	-32
126	-4	0	-32
125	-2	0	-31
127	0	-4.0	-31
126	-2	-1.0	-31
126	-2	-1.0	-32
127	0	-4.0	-31
125	-2	0	-31
125	-2	0	-31
127	-6	0	-33
126	-4	0	-32
126	-2	-1.0	-32
126	-2	-1.0	-31
126	-2	-1.0	-32
126	-4	0	-32
127	0	-4.0	-31
127	-4	-1.0	-33
125	-2	0	-31
127	-4	-1.0	-33
127	-2	-2.0	-32
125	-2	0	-31
126	-4	0	-32
127	-4	-1.0	-33
125	-2	0	-31
125	-2	0	-31
126	0	-2.0	-31
127	0	-4.0	-31
126	0	-2.0	-31
127	-4	-1.0	-33
126	-2	-1.0	-32
125	-2	0	-31
126	-4	0	-32
