127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
123	-2	-1.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	-5	-1.0	-32
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
126	-4	-1.0	-31
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
123	-2	-1.0	-30
127	-5	-1.0	-32
127	0	-2.0	-30
127	0	-2.0	-30
123	-2	-1.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
127	0	-2.0	-30
