161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
160	0	-5.0	-32
160	0	-5.0	-32
160	-2	-4.0	-33
161	-2	-5.0	-34
160	0	-5.0	-32
160	-2	-4.0	-33
160	0	-5.0	-32
160	0	-5.0	-32
160	0	-5.0	-32
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-2	-5.0	-34
160	0	-5.0	-32
160	-2	-4.0	-33
159	-2	-3.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
160	0	-5.0	-32
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-4	-2.0	-35
160	-2	-4.0	-33
160	-2	-4.0	-33
160	0	-5.0	-32
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
160	0	-5.0	-32
160	0	-5.0	-32
161	-2	-5.0	-34
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-6	-3.0	-35
160	-2	-4.0	-33
160	0	-5.0	-32
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
160	0	-5.0	-32
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-2	-5.0	-34
160	0	-5.0	-32
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
160	-2	-4.0	-33
161	-2	-5.0	-34
161	-2	-5.0	-34
160	-2	-4.0	-33
160	-2	-4.0	-33
160	-2	-4.0	-33
160	0	-5.0	-32
161	-4	-4.0	-35
160	0	-5.0	-32
