159	0	-4.0	-34
161	-6	-2.0	-37
160	-4	-2.0	-36
158	-2	-2.0	-35
160	-4	-2.0	-36
161	-4	-3.0	-36
161	-6	-2.0	-37
160	-4	-2.0	-36
161	-6	-2.0	-37
161	-2	-4.0	-35
161	-4	-3.0	-37
160	-4	-2.0	-36
161	-4	-3.0	-37
158	-2	-2.0	-35
161	-2	-4.0	-35
160	-4	-2.0	-36
161	-6	-2.0	-37
159	0	-4.0	-34
160	-4	-2.0	-36
161	-4	-3.0	-36
161	-2	-4.0	-35
161	-4	-3.0	-36
160	-4	-2.0	-36
161	-4	-3.0	-36
161	-4	-3.0	-36
158	-2	-2.0	-35
161	-2	-4.0	-36
160	-4	-2.0	-36
161	-6	-2.0	-37
161	-4	-3.0	-36
161	-4	-3.0	-36
161	-6	-2.0	-37
161	0	-5.0	-35
161	-2	-4.0	-36
159	0	-4.0	-34
161	-2	-4.0	-35
161	-2	-4.0	-35
160	-2	-3.0	-36
161	-6	-2.0	-37
158	-2	-2.0	-35
161	-2	-4.0	-35
161	-4	-3.0	-36
158	-2	-2.0	-35
161	-6	-2.0	-37
161	-2	-4.0	-36
161	-6	-2.0	-37
161	-2	-4.0	-35
161	-6	-2.0	-37
161	-4	-3.0	-36
161	0	-5.0	-35
161	-4	-3.0	-36
161	-6	-2.0	-37
161	-2	-4.0	-35
161	-2	-4.0	-35
161	-4	-3.0	-36
161	-4	-3.0	-36
161	-4	-3.0	-36
161	0	-5.0	-35
159	0	-4.0	-34
160	-4	-2.0	-36
161	-4	-3.0	-36
161	-4	-3.0	-36
161	-6	-2.0	-37
161	-4	-3.0	-36
158	-2	-2.0	-35
161	-2	-4.0	-36
161	-2	-4.0	-36
161	-2	-4.0	-36
159	0	-4.0	-34
159	0	-4.0	-34
161	-2	-4.0	-35
161	-6	-2.0	-37
161	-2	-4.0	-35
161	-2	-4.0	-35
161	-4	-3.0	-36
161	-6	-2.0	-37
161	-4	-3.0	-37
161	-2	-4.0	-36
161	-4	-3.0	-36
161	-4	-3.0	-36
161	-2	-4.0	-36
159	0	-4.0	-34
161	-2	-4.0	-35
161	-2	-4.0	-35
161	-6	-2.0	-37
159	0	-4.0	-34
161	-2	-4.0	-35
161	-4	-3.0	-36
159	0	-4.0	-34
161	-2	-4.0	-35
161	-6	-2.0	-37
161	-2	-4.0	-35
159	0	-4.0	-34
161	-2	-4.0	-35
161	0	-5.0	-35
161	-6	-2.0	-37
159	0	-4.0	-34
161	-2	-4.0	-35
160	-4	-2.0	-36
159	0	-4.0	-34
159	0	-4.0	-34
161	-6	-2.0	-37
161	-2	-4.0	-35
158	-9	-1.0	-37
161	-6	-2.0	-37
161	-4	-3.0	-36
159	0	-4.0	-34
161	-2	-4.0	-36
161	-4	-3.0	-36
161	-4	-3.0	-36
161	-6	-2.0	-37
161	-6	-2.0	-37
161	-2	-4.0	-35
159	0	-4.0	-34
161	-2	-4.0	-35
161	-4	-3.0	-36
161	-2	-4.0	-35
161	-2	-4.0	-35
160	-4	-2.0	-36
161	-4	-3.0	-36
161	0	-5.0	-35
161	-6	-2.0	-37
161	-2	-4.0	-35
161	0	-5.0	-35
158	-2	-2.0	-35
