24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
29	0	-2.0	-7
29	-2	0	-7
29	-2	0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	-2	0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	-2	0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	-2	0	-7
29	0	-2.0	-7
29	-2	0	-7
29	-2	0	-7
29	-2	0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	-2	0	-7
29	-2	0	-7
29	-2	0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
29	0	-2.0	-7
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
29	0	0	-6
24	0	0	-5
24	0	0	-5
24	0	0	-5
29	0	0	-6
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
24	0	0	-5
